node,segment,theta,lambda,original,new,tsts_original,tsts_new,rses_original,rses_new,eses_original,eses_new,total_change,tsts_change,tsts_judge,rses_change,rses_judge,eses_change,eses_judge
1201,1712,0,0.0046457344769235,1727123593.8386018,1727125343.5412042,7339513.720220923,7340409.022963761,102864208.50627472,102865150.47947766,102864208.50627472,102865087.40797538,1749.7026023864746,895.3027428379282,True,941.9732029438019,True,878.9017006605864,True
3336,2068,0,0.0046415776167718,1727123593.8386018,1727124197.2147527,4572482.136198703,4572672.850190964,89675247.7349491,89675475.12951352,89675247.7349491,89675469.2124955,603.3761508464813,190.71399226039648,True,227.39456441998482,True,221.47754640877247,True
6069,1688,0,0.0046316764857305,1727123593.8386018,1727119449.6024404,16090436.521924717,16087626.44681594,113254222.1891722,113251476.54169405,113254222.1891722,113250896.81046525,-4144.236161470413,-2810.0751087777317,True,-2745.647478148341,True,-3325.378706946969,True
4121,2445,0,0.0046263636526842,1727123593.8386018,1727140346.0456438,11185165.142163632,11204175.699896613,119127198.37288341,119145291.60888153,119127198.37288341,119145215.39982536,16752.207041978836,19010.5577329807,True,18093.235998123884,True,18017.02694195509,True
21,2942,0,0.0046249367822098,1727123593.8386018,1727133627.023923,9734046.91186538,9742629.882139105,91108798.51842546,91117094.46869756,91108798.51842546,91117095.1952136,10033.185321092606,8582.970273725688,True,8295.950272098184,True,8296.676788136363,True
7033,2874,0,0.0046238013250046,1727123593.8386018,1727136291.137577,19848046.282880127,19860413.08850741,96425113.770254,96437045.90051973,96425113.770254,96437039.24003917,12697.298975229263,12366.805627282709,True,11932.13026572764,True,11925.469785168767,True
1070,607,0,0.004622730424061,1727123593.8386018,1727126755.786726,6561708.521972185,6564228.295842164,66722397.87250044,66725081.731965855,66722397.87250044,66725082.93762976,3161.9481241703033,2519.7738699791953,True,2683.8594654127955,True,2685.0651293173432,True
1825,46,0,0.0046224614031037,1727123593.8386018,1727134999.9062698,20385554.252718758,20396667.55655481,112839199.62672997,112849538.12965813,112839199.62672997,112849556.34297846,11406.06766796112,11113.303836051375,True,10338.502928167582,True,10356.716248497367,True
3336,2067,0,0.0046218388463747,1727123593.8386018,1727124203.1180332,4572482.136198703,4572671.624210223,89675247.7349491,89675528.47639735,89675247.7349491,89675469.5746258,609.2794313430786,189.48801151942462,True,280.7414482533932,True,221.83967670798302,True
3958,1800,0,0.0046170522890938,1727123593.8386018,1727134874.1945558,9179045.200430127,9190395.587368125,119987924.50904423,119998912.5780842,119987924.50904423,119998911.92627537,11280.355953931808,11350.386937998235,True,10988.069039970636,True,10987.41723114252,True
5957,5886,0,0.0046130141101825,1727123593.8386018,1727126334.9005423,7668436.088164135,7670988.481294436,44158627.834396824,44160708.63811717,44158627.834396824,44160755.747938514,2741.061940431595,2552.393130301498,True,2080.8037203475833,True,2127.913541689515,True
914,5864,0,0.0046052910189112,1727123593.8386018,1727122272.6676722,9115927.33589702,9114554.792213373,53646799.694982514,53645486.155611604,53646799.694982514,53645252.667714685,-1321.1709296703339,-1372.5436836462468,True,-1313.5393709093332,True,-1547.0272678285837,True
4317,3395,0,0.0046047495390056,1727123593.8386018,1727128936.185677,8330314.800695052,8334598.107994717,142269885.01347134,142274060.6678568,142269885.01347134,142274060.08352086,5342.347075223923,4283.307299664244,True,4175.6543854773045,True,4175.070049524307,True
3336,3005,0,0.0046017934382011,1727123593.8386018,1727123095.7610025,12358170.201654013,12357266.066730589,86555488.84139563,86554667.77725822,86555488.84139563,86554544.32530926,-498.0775992870331,-904.1349234245718,True,-821.0641374140978,True,-944.5160863697529,True
7023,2886,0,0.004601515458524,1727123593.8386018,1727119871.016712,17910292.750013173,17906292.48274365,105780121.48529361,105776413.37795502,105780121.48529361,105775979.64594713,-3722.8218898773193,-4000.2672695219517,True,-3708.10733859241,True,-4141.83934648335,True
773,3366,0,0.0045971593548394,1727123593.8386018,1727129654.916883,6204717.82871369,6209629.614262307,63428030.19059156,63433189.44688482,63428030.19059156,63433146.2103025,6061.078281164169,4911.785548617132,True,5159.256293259561,True,5116.019710943103,True
3745,6115,0,0.0045913100281023,1727123593.8386018,1727130746.7346482,5930352.007911053,5937620.157170739,74027325.283932,74033970.15373503,74027325.283932,74033872.14821249,7152.89604640007,7268.14925968647,True,6644.869803026319,True,6546.864280492067,True
4121,4272,0,0.0045847528535118,1727123593.8386018,1727141461.1729312,9861478.346856877,9880131.017520856,101815415.22316614,101833520.8689545,101815415.22316614,101833461.02584547,17867.334329366684,18652.670663978904,True,18105.64578835666,True,18045.80267933011,True
3238,608,0,0.0045817301429336,1727123593.8386018,1727115712.3438506,8693439.26568546,8686111.965590201,98422725.25799283,98415371.16683975,98422725.25799283,98415333.61689739,-7881.494751214981,-7327.300095258281,True,-7354.091153085232,True,-7391.64109544456,True
2633,3133,0,0.004581174961862,1727123593.8386018,1727130969.7513297,8554895.463114418,8563494.7563307,178971146.9231236,178978408.28514457,178971146.9231236,178978302.50929618,7375.912727832794,8599.293216282502,True,7261.362020969391,True,7155.586172580719,True
1201,1711,0,0.0045803705796489,1727123593.8386018,1727125352.0331695,7339513.720220923,7340412.669574659,102864208.50627472,102865094.59117265,102864208.50627472,102865094.03834906,1758.194567680359,898.949353735894,True,886.0848979353905,True,885.5320743471384,True
4317,1016,0,0.0045789713080768,1727123593.8386018,1727127475.2040703,9353573.45621506,9357337.579709712,142269885.0134713,142273531.5800471,142269885.0134713,142273532.07377124,3881.3654685020447,3764.1234946530312,True,3646.566575795412,True,3647.0602999329567,True
5799,1220,0,0.0045720533166197,1727123593.8386018,1727130051.1827927,8378713.399368085,8384765.967728586,52588474.57519545,52594540.97618592,52588474.57519545,52594541.27714659,6457.344190835953,6052.568360500969,True,6066.400990471244,True,6066.701951146126,True
4055,981,0,0.0045673221953846,1727123593.8386018,1727133084.8095906,4765424.063442739,4774638.5493130535,32373070.35297121,32382256.83018276,32373070.35297121,32382256.938363537,9490.970988750458,9214.485870314762,True,9186.477211549878,True,9186.585392326117,True
6069,2766,0,0.0045663212127427,1727123593.8386018,1727116025.3591208,7562454.13640928,7556065.130019778,111762190.96308273,111755745.04274929,111762190.96308273,111755318.89637244,-7568.479480981827,-6389.006389501505,True,-6445.920333445072,True,-6872.066710293293,True
3958,6196,0,0.0045661430989361,1727123593.8386018,1727131820.1357737,11452098.438958455,11460151.159474038,119987924.5090442,119995735.73637775,119987924.5090442,119995734.72001076,8226.297171831131,8052.7205155827105,True,7811.227333545685,True,7810.210966557264,True
914,1222,0,0.0045617682056402,1727123593.8386018,1727121357.341497,7684795.026495551,7682662.430275113,57911339.13345832,57909336.19262431,57911339.13345832,57908977.48472204,-2236.497104883194,-2132.5962204374373,True,-2002.9408340081573,True,-2361.6487362757325,True
5957,5889,0,0.0045609715017406,1727123593.8386018,1727124041.2142677,7668436.088164135,7668902.325841088,54318678.98780086,54318741.63153488,54318678.98780086,54318804.95550812,447.37566590309143,466.23767695296556,True,62.64373402297497,True,125.96770726144314,True
1825,414,0,0.0045606803579369,1727123593.8386018,1727137453.523671,17263663.69926098,17277590.37900383,105712776.24130958,105726048.35893,105712776.24130958,105726041.7287284,13859.685069084167,13926.679742850363,True,13272.117620423436,True,13265.487418815494,True
2068,6120,0,0.0045559372964266,1727123593.8386018,1727126348.254129,3996354.453904319,3998121.2148511386,52319083.24440743,52320855.888839535,52319083.24440743,52320807.34920092,2754.4155271053314,1766.7609468195587,True,1772.644432105124,True,1724.1047934889793,True
7033,2873,0,0.004555927348823,1727123593.8386018,1727136561.228833,19848046.282880127,19860578.993558954,96425113.770254,96437202.1514571,96425113.770254,96437148.35361627,12967.390231132507,12532.710678827018,True,12088.381203100085,True,12034.583362266421,True
1070,606,0,0.0045555049440589,1727123593.8386018,1727127109.677727,6561708.521972185,6564391.643909279,71691263.3286247,71694164.69269869,71691263.3286247,71694164.8171694,3515.8391251564026,2683.1219370942563,True,2901.3640739917755,True,2901.48854470253,True
2633,5849,0,0.0045490210318485,1727123593.8386018,1727136322.5483165,12351323.150876597,12367653.300914522,178971146.92312363,178984566.39952314,178971146.92312363,178984377.37047738,12728.709714651108,16330.15003792569,True,13419.476399511099,True,13230.447353750467,True
4317,1015,0,0.0045455604578618,1727123593.8386018,1727127475.6839902,9353573.45621506,9357336.279838497,142269885.0134713,142273529.12888813,142269885.0134713,142273529.63823265,3881.8453884124756,3762.8236234374344,True,3644.1154168248177,True,3644.6247613430023,True
21,162,0,0.00453836204082,1727123593.8386018,1727126510.6330128,10252964.16398331,10255603.803368213,91108798.51842548,91111391.42239822,91108798.51842548,91111389.05262044,2916.794410943985,2639.6393849030137,True,2592.9039727449417,True,2590.53419496119,True
3745,4992,0,0.0045362001275526,1727123593.8386018,1727126070.5504203,7679445.1305886265,7682005.984076554,70253293.35103658,70255671.34687673,70253293.35103658,70255537.69202337,2476.71181845665,2560.8534879274666,True,2377.9958401471376,True,2244.340986788273,True
4121,4271,0,0.0045303742391003,1727123593.8386018,1727141461.7593389,9861478.346856877,9880129.181142952,101815415.22316614,101833514.8668796,101815415.22316614,101833454.63432007,17867.920737028122,18650.834286075085,True,18099.643713459373,True,18039.411153927445,True
3958,6239,0,0.0045267289264118,1727123593.8386018,1727132473.684175,7194430.937387677,7203131.12664527,119987924.50904423,119996435.91661659,119987924.50904423,119996434.8591096,8879.845573186874,8700.189257592894,True,8511.407572358847,True,8510.350065365434,True
3336,3807,0,0.0045266561959246,1727123593.8386018,1727122652.4251,3671812.239524765,3670468.5526403384,91215882.98866533,91214595.7408539,91215882.98866533,91214567.83216482,-941.413501739502,-1343.6868844265118,True,-1287.247811421752,True,-1315.1565005034208,True
5957,2651,0,0.0045211512884392,1727123593.8386018,1727121048.0071628,4143828.259766481,4141279.6065682014,34270534.8968854,34267612.51706515,34270534.8968854,34267669.33284241,-2545.8314390182495,-2548.6531982794404,True,-2922.3798202499747,True,-2865.56404299289,True
6069,4918,0,0.0045176405329688,1727123593.8386018,1727117523.583814,10270770.728283513,10265595.42306854,111762190.96308273,111756968.47351536,111762190.96308273,111756621.86800049,-6070.2547879219055,-5175.305214973167,True,-5222.489567369223,True,-5569.0950822383165,True
1201,6606,0,0.0045152897628535,1727123593.8386018,1727124577.7555137,6365057.777808388,6365419.475217681,102864208.50627473,102864589.3726,102864208.50627473,102864591.45694116,983.9169118404388,361.6974092936143,True,380.86632527410984,True,382.9506664276123,True
4317,4328,0,0.0045121656205103,1727123593.8386018,1727131190.6834025,12322017.862347232,12328467.849316413,142269885.0134713,142276262.48075658,142269885.0134713,142276264.47045103,7596.844800710678,6449.986969180405,True,6377.467285275459,True,6379.456979721785,True
4055,5456,0,0.0045110870752402,1727123593.8386018,1727129372.0548806,6282572.126571674,6287374.043267107,35428888.13468853,35433655.99865418,35428888.13468853,35433653.497220956,5778.216278791428,4801.9166954327375,True,4767.863965652883,True,4765.362532429397,True
21,6245,0,0.0045049183176208,1727123593.8386018,1727127080.452128,5457065.815632462,5460262.534162937,91108798.51842546,91111978.05613895,91108798.51842546,91111976.25049111,3486.6135261058807,3196.718530475162,True,3179.537713482976,True,3177.7320656478405,True
773,5138,0,0.0045046090238751,1727123593.8386018,1727125816.0310397,4347559.0661538895,4349236.969139906,62366888.47200437,62368505.26750435,62366888.47200437,62368490.061705664,2222.1924378871918,1677.9029860161245,True,1616.7954999804497,True,1601.589701294899,True
2068,606,0,0.0045026544528396,1727123593.8386018,1727126659.621112,6192290.068706593,6194780.400249571,61035468.225836985,61038053.441536695,61035468.225836985,61038047.37837732,3065.782510280609,2490.331542978063,True,2585.215699709952,True,2579.152540333569,True
5799,1219,0,0.0045011820511629,1727123593.8386018,1727130236.4764643,8378713.399368085,8384899.751869282,52588474.57519545,52594702.55819675,52588474.57519545,52594688.96849088,6642.637862443924,6186.352501196787,True,6227.983001306653,True,6214.393295437098,True
3745,3143,0,0.0045006846666399,1727123593.8386018,1727125685.4041207,7202014.460748987,7204193.074080072,72613362.12408556,72615368.93513341,72613362.12408556,72615257.49467832,2091.5655188560486,2178.613331085071,True,2006.8110478520393,True,1895.3705927580595,True
1201,1710,0,0.0044908583228431,1727123593.8386018,1727125363.1971726,7339513.720220923,7340409.146220804,102864208.50627472,102865102.34107241,102864208.50627472,102865100.70787708,1769.3585708141327,895.4259998807684,True,893.8347976952791,True,892.2016023695469,True
5957,875,0,0.0044868296975255,1727123593.8386018,1727122364.9882066,4745289.10822217,4743872.960296886,41326393.042496435,41324787.04703615,41326393.042496435,41324818.254586376,-1228.8503952026367,-1416.1479252837598,True,-1605.9954602867365,True,-1574.7879100590944,True
7033,2209,0,0.0044867738295739,1727123593.8386018,1727135519.683998,10986894.38809013,10995830.04607609,104314737.07224819,104324160.69753262,104314737.07224819,104324151.09935331,11925.845396280289,8935.657985959202,True,9423.625284433365,True,9414.027105122805,True
1825,5154,0,0.0044849592497566,1727123593.8386018,1727140004.8358622,18566710.122753207,18582279.191996813,112839199.62672997,112854082.00179811,112839199.62672997,112854095.02506214,16410.997260332108,15569.06924360618,True,14882.37506814301,True,14895.398332178593,True
1070,4859,0,0.0044846833528975,1727123593.8386018,1727126852.8164937,4070460.8267387813,4073280.899893196,55549915.955958284,55552734.145608805,55549915.955958284,55552712.48280473,3258.977891921997,2820.0731544145383,True,2818.1896505206823,True,2796.526846446097,True
3958,6238,0,0.0044837232751789,1727123593.8386018,1727132474.7675219,7194430.937387677,7203129.980364291,119987924.50904423,119996433.03616425,119987924.50904423,119996431.98606178,8880.928920030594,8699.042976614088,True,8508.527120023966,True,8507.47701755166,True
2633,3132,0,0.0044823092394475,1727123593.8386018,1727130944.2789958,8554895.463114418,8563428.57568971,178971146.9231236,178978377.5246392,178971146.9231236,178978269.92985052,7350.440393924713,8533.112575292587,True,7230.601515591145,True,7123.006726920605,True
