segment_id,edge_id,OD_id,type,length,matching_nodes,shared_distance,detour 
5812,"[104, 3135, 2264, 975]",257,1,0.00,"[2633, 6764, 6069]","[15000, 8000, 15000]","[1000, 1000, 0]"
5813,[974],257,0,500.00,"[2633, 1460, 6764, 6069]","[15000, 11000, 8000, 15000]","[1000, 0, 1000, 1000]"
5814,[973],257,0,500.00,[1460],[11000],[0]
5815,[972],257,0,500.00,[1460],[11000],[1000]
5816,[971],257,0,500.00,[],[],[]
5817,[970],257,0,500.00,[],[],[]
5818,[969],257,0,500.00,[],[],[]
5819,[968],257,0,500.00,[],[],[]
5820,[2062],257,0,500.00,[],[],[]
5821,[2063],257,0,500.00,"[4317, 3238]","[10500, 10500]","[1000, 1000]"
5822,[2064],257,0,500.00,"[4317, 3238]","[10500, 10500]","[1000, 1000]"
5823,[2065],257,0,500.00,[],[],[]
5824,[2066],257,0,500.00,[],[],[]
5825,[2067],257,0,500.00,[],[],[]
5826,[2068],257,0,500.00,[1640],[8000],[1000]
5827,[2069],257,0,500.00,[1640],[8000],[1000]
5828,[2070],257,0,500.00,[],[],[]
5829,[2071],257,0,500.00,[],[],[]
5830,[2072],257,0,500.00,[],[],[]
5831,[2073],257,0,500.00,[],[],[]
5832,[2074],257,0,500.00,[4156],[4000],[0]
5833,[2075],257,0,500.00,[4156],[4000],[0]
5834,[2076],257,0,500.00,[4156],[4000],[0]
5835,[2077],257,0,500.00,[4156],[4000],[1000]
5836,[2078],257,0,500.00,[],[],[]
5837,[2079],257,0,500.00,[],[],[]
5838,[2080],257,0,500.00,[5836],[2000],[1000]
5839,[2081],257,0,500.00,[5836],[2000],[1000]
5840,[2082],257,0,500.00,[],[],[]
5841,[2083],257,0,500.00,[3958],[500],[1000]
5842,[2084],257,0,500.00,[],[],[]
5843,"[952, 81, 3308, 2437]",258,1,0.00,"[5080, 5221, 6101]","[6000, 11500, 12000]","[1000, 0, 0]"
5844,[951],258,0,500.00,"[5080, 1788, 5221, 6101]","[6000, 4000, 11500, 12000]","[1000, 0, 0, 1000]"
5845,[950],258,0,500.00,"[5080, 1788, 5221]","[6000, 4000, 11500]","[1000, 0, 1000]"
5846,[949],258,0,500.00,"[1788, 4927]","[4000, 9500]","[0, 0]"
5847,[948],258,0,500.00,"[1788, 4927]","[4000, 9500]","[1000, 0]"
5848,[947],258,0,500.00,"[2633, 6069, 4927]","[8500, 8500, 9500]","[0, 0, 0]"
5849,[946],258,0,500.00,"[2633, 6069, 4927]","[8500, 8500, 9500]","[0, 0, 1000]"
5850,[945],258,0,500.00,"[2633, 6069]","[8500, 8500]","[0, 1000]"
5851,[944],258,0,500.00,"[2633, 1460]","[8500, 7000]","[1000, 0]"
5852,[943],258,0,500.00,[],[],[]
5853,[942],258,0,500.00,[1500],[6000],[0]
5854,[941],258,0,500.00,[1500],[6000],[0]
5855,[940],258,0,500.00,[1500],[6000],[0]
5856,[2090],258,0,500.00,"[2940, 4690, 1500]","[5500, 4500, 6000]","[1000, 0, 1000]"
5857,[2091],258,0,500.00,"[4690, 2940, 3238]","[4500, 5500, 4000]","[0, 1000, 0]"
5858,[2092],258,0,500.00,"[4690, 3238]","[4500, 4000]","[0, 0]"
5859,[2093],258,0,500.00,"[4690, 3238]","[4500, 4000]","[1000, 0]"
5860,[2094],258,0,500.00,"[5449, 3238]","[2500, 4000]","[0, 1000]"
5861,[2095],258,0,500.00,"[5449, 4383]","[2500, 3000]","[0, 1000]"
5862,[2096],258,0,500.00,"[1640, 5449, 4383]","[1500, 2500, 3000]","[0, 0, 1000]"
5863,[2097],258,0,500.00,"[1640, 5449]","[1500, 2500]","[0, 1000]"
5864,[2098],258,0,500.00,"[1640, 914]","[1500, 1500]","[0, 1000]"
5865,[2099],258,0,500.00,"[1640, 914]","[1500, 1500]","[1000, 1000]"
5866,[2100],258,0,500.00,[4646],[500],[1000]
5867,[2101],258,0,500.00,[],[],[]
5868,"[931, 60, 1828, 2699]",259,1,0.00,"[3602, 6127]","[12000, 12000]","[1000, 0]"
5869,[1829],259,0,500.00,"[3602, 6127]","[12000, 12000]","[1000, 1000]"
5870,[1830],259,0,500.00,[],[],[]
5871,[1831],259,0,500.00,[1580],[9500],[0]
5872,[1832],259,0,500.00,[],[],[]
5873,[1833],259,0,500.00,[],[],[]
5874,[1834],259,0,500.00,[],[],[]
5875,[1835],259,0,500.00,"[2233, 6319, 3463]","[7500, 8500, 7500]","[0, 1000, 0]"
5876,[1836],259,0,500.00,[6319],[8500],[1000]
5877,[1837],259,0,500.00,[],[],[]
5878,[1838],259,0,500.00,[],[],[]
5879,[1839],259,0,500.00,[],[],[]
5880,[1840],259,0,500.00,[2802],[5000],[0]
5881,[1841],259,0,500.00,[2802],[5000],[0]
5882,[1842],259,0,500.00,[2802],[5000],[1000]
5883,[1843],259,0,500.00,[],[],[]
5884,[1844],259,0,500.00,[302],[4000],[1000]
5885,[1845],259,0,500.00,[302],[4000],[1000]
5886,[1846],259,0,500.00,"[2425, 2690, 3117, 5957]","[2000, 3000, 2000, 2000]","[0, 1000, 0, 0]"
5887,[1847],259,0,500.00,"[2425, 2690, 5957, 1897]","[2000, 3000, 2000, 1500]","[0, 1000, 0, 0]"
5888,[612],259,0,500.00,"[5957, 1897, 3117, 5849, 2425]","[2000, 1500, 2000, 2000, 2000]","[0, 0, 1000, 1000, 0]"
5889,[613],259,0,500.00,"[5957, 1897, 3117, 5849, 2425]","[2000, 1500, 2000, 2000, 2000]","[1000, 0, 1000, 1000, 1000]"
5890,[614],259,0,500.00,[1897],[1500],[1000]
5891,[615],259,0,500.00,[],[],[]
5892,[616],259,0,500.00,[],[],[]
5893,"[2880, 2009, 1140, 269]",260,1,0.00,"[6153, 4209, 2963, 1150, 895]","[3500, 3000, 4000, 3500, 3500]","[0, 0, 1000, 1000, 0]"
5894,[1139],260,0,500.00,"[4209, 6957, 6153, 895]","[3000, 2000, 3500, 3500]","[0, 0, 1000, 1000]"
5895,[1981],260,0,500.00,"[4209, 6957]","[3000, 2000]","[1000, 0]"
5896,[1982],260,0,500.00,"[6450, 1659, 5013, 6957]","[2000, 2000, 2000, 2000]","[1000, 1000, 1000, 0]"
5897,[1983],260,0,500.00,"[6450, 1659, 5013, 6957]","[2000, 2000, 2000, 2000]","[1000, 1000, 1000, 1000]"
5898,[1984],260,0,500.00,[],[],[]
5899,[1985],260,0,500.00,[],[],[]
5900,[1986],260,0,500.00,[],[],[]
5901,"[2797, 1926, 1253, 382]",261,1,0.00,[6162],[9000],[0]
5902,[383],261,0,500.00,[6162],[9000],[1000]
5903,[384],261,0,500.00,[],[],[]
5904,[385],261,0,500.00,[],[],[]
5905,[386],261,0,500.00,[],[],[]
5906,[387],261,0,500.00,[1084],[6500],[1000]
5907,[388],261,0,500.00,[1084],[6500],[1000]
5908,[389],261,0,500.00,[],[],[]
5909,[390],261,0,500.00,[],[],[]
5910,[391],261,0,500.00,[],[],[]
5911,[392],261,0,500.00,[],[],[]
5912,[393],261,0,500.00,[],[],[]
5913,[3115],261,0,500.00,[],[],[]
5914,[3114],261,0,500.00,[5868],[1500],[0]
5915,[3113],261,0,500.00,[5868],[1500],[0]
5916,[3112],261,0,500.00,[5868],[1500],[0]
5917,[3111],261,0,500.00,[5868],[1500],[1000]
5918,[3110],261,0,500.00,[5254],[500],[1000]
5919,[3109],261,0,500.00,[],[],[]
5920,"[1568, 697, 2692, 1821]",262,1,0.00,"[6529, 4570, 6182]","[11500, 10000, 11000]","[1000, 0, 0]"
5921,[698],262,0,500.00,"[4570, 6182]","[10000, 11000]","[0, 1000]"
5922,[699],262,0,500.00,[4570],[10000],[0]
5923,[700],262,0,500.00,[4570],[10000],[1000]
5924,[701],262,0,500.00,[],[],[]
5925,[702],262,0,500.00,[4970],[8500],[1000]
5926,[703],262,0,500.00,[4970],[8500],[1000]
5927,[704],262,0,500.00,[5327],[6500],[0]
5928,[705],262,0,500.00,"[2257, 5327]","[6000, 6500]","[0, 0]"
5929,[706],262,0,500.00,"[2257, 4074, 5327]","[6000, 5500, 6500]","[0, 0, 0]"
5930,[707],262,0,500.00,"[2257, 5327]","[6000, 6500]","[1000, 1000]"
5931,[708],262,0,500.00,[],[],[]
5932,[709],262,0,500.00,[2525],[4000],[0]
5933,[710],262,0,500.00,[2525],[4000],[0]
5934,[711],262,0,500.00,[2525],[4000],[0]
5935,[712],262,0,500.00,[2525],[4000],[1000]
5936,[3126],262,0,500.00,[],[],[]
5937,[3125],262,0,500.00,[],[],[]
5938,[3124],262,0,500.00,[2103],[2000],[1000]
5939,[3123],262,0,500.00,[2103],[2000],[1000]
5940,[3122],262,0,500.00,[2927],[1000],[1000]
5941,[3121],262,0,500.00,"[3913, 5590, 2927]","[500, 500, 1000]","[1000, 1000, 1000]"
5942,[3120],262,0,500.00,[],[],[]
5943,"[3202, 2331, 1238, 367]",263,1,0.00,[6206],[9000],[0]
5944,[2332],263,0,500.00,[6206],[9000],[1000]
5945,[2333],263,0,500.00,[],[],[]
5946,[2334],263,0,500.00,[],[],[]
5947,[2335],263,0,500.00,[],[],[]
5948,[2336],263,0,500.00,[],[],[]
5949,[2337],263,0,500.00,[],[],[]
5950,[2338],263,0,500.00,[],[],[]
5951,[2339],263,0,500.00,[],[],[]
5952,[2340],263,0,500.00,[],[],[]
5953,[629],263,0,500.00,[],[],[]
5954,[630],263,0,500.00,[],[],[]
5955,[631],263,0,500.00,[],[],[]
5956,[632],263,0,500.00,[],[],[]
5957,[633],263,0,500.00,[],[],[]
5958,[634],263,0,500.00,[],[],[]
5959,[635],263,0,500.00,[4765],[1000],[1000]
5960,[636],263,0,500.00,"[4460, 421, 4765]","[500, 500, 1000]","[1000, 1000, 1000]"
5961,[637],263,0,500.00,[],[],[]
5962,"[2506, 1273, 402, 3377]",264,1,0.00,"[6226, 2446, 7023]","[13500, 7500, 4000]","[0, 0, 1000]"
5963,[3376],264,0,500.00,"[6226, 2446]","[13500, 7500]","[1000, 0]"
5964,[3375],264,0,500.00,[2446],[7500],[1000]
5965,[3374],264,0,500.00,[],[],[]
5966,[3373],264,0,500.00,[],[],[]
5967,[3372],264,0,500.00,[],[],[]
5968,[3371],264,0,500.00,[],[],[]
5969,[3370],264,0,500.00,"[4442, 3652]","[8000, 9000]","[0, 0]"
5970,[3369],264,0,500.00,[],[],[]
5971,[3368],264,0,500.00,"[3266, 6782]","[8000, 8000]","[0, 0]"
5972,[3367],264,0,500.00,"[3305, 3266, 5196, 6782]","[8500, 8000, 7500, 8000]","[1000, 0, 0, 0]"
5973,[3366],264,0,500.00,"[3305, 3266, 6782]","[8500, 8000, 8000]","[1000, 0, 0]"
5974,[953],264,0,500.00,"[3266, 5196, 6782]","[8000, 7500, 8000]","[1000, 1000, 1000]"
5975,[952],264,0,500.00,"[5080, 5196]","[6000, 7500]","[1000, 1000]"
5976,[951],264,0,500.00,[5080],[6000],[1000]
5977,[950],264,0,500.00,[5080],[6000],[1000]
5978,[949],264,0,500.00,[4927],[4500],[0]
5979,[948],264,0,500.00,[4927],[4500],[0]
5980,[947],264,0,500.00,"[2633, 4927]","[3500, 4500]","[0, 0]"
5981,[946],264,0,500.00,"[2633, 4927]","[3500, 4500]","[0, 1000]"
5982,[945],264,0,500.00,[2633],[3500],[0]
5983,[944],264,0,500.00,[2633],[3500],[1000]
5984,[943],264,0,500.00,[],[],[]
5985,[942],264,0,500.00,[],[],[]
5986,[941],264,0,500.00,[],[],[]
5987,[940],264,0,500.00,[],[],[]
5988,[939],264,0,500.00,[],[],[]
5989,[938],264,0,500.00,[],[],[]
5990,"[2813, 877, 6]",265,1,0.00,"[6384, 6255]","[6000, 11000]","[0, 0]"
5991,[1943],265,0,500.00,"[6384, 3745, 1622, 6255]","[6000, 9500, 8000, 11000]","[0, 0, 0, 1000]"
5992,[1944],265,0,500.00,"[6384, 3745, 1622]","[6000, 9500, 8000]","[0, 0, 0]"
5993,[1945],265,0,500.00,"[6384, 3745, 1622]","[6000, 9500, 8000]","[1000, 0, 1000]"
5994,[1946],265,0,500.00,"[3745, 743]","[9500, 8000]","[1000, 0]"
5995,[1947],265,0,500.00,[743],[8000],[0]
5996,[1948],265,0,500.00,[743],[8000],[0]
5997,[1949],265,0,500.00,[743],[8000],[1000]
5998,[1950],265,0,500.00,[2510],[6000],[0]
5999,[239],265,0,500.00,[2510],[6000],[0]
6000,[240],265,0,500.00,"[2510, 1765, 94]","[6000, 6000, 6000]","[0, 1000, 1000]"
6001,[241],265,0,500.00,"[1765, 2510, 697, 94, 6303]","[6000, 6000, 5500, 6000, 4500]","[1000, 1000, 1000, 1000, 0]"
6002,[242],265,0,500.00,"[5449, 697, 6303]","[5000, 5500, 4500]","[1000, 1000, 0]"
6003,[243],265,0,500.00,"[5449, 6303]","[5000, 4500]","[1000, 0]"
6004,[244],265,0,500.00,"[3053, 2389, 6303]","[4000, 4000, 4500]","[1000, 1000, 1000]"
6005,[245],265,0,500.00,"[2389, 3053]","[4000, 4000]","[1000, 1000]"
6006,[246],265,0,500.00,[5042],[3000],[1000]
6007,[247],265,0,500.00,[5042],[3000],[1000]
6008,[248],265,0,500.00,[],[],[]
6009,[249],265,0,500.00,[],[],[]
6010,[250],265,0,500.00,[5488],[1000],[1000]
6011,[251],265,0,500.00,[5488],[1000],[1000]
6012,[252],265,0,500.00,[],[],[]
6013,"[328, 2040, 2911, 1199]",266,1,0.00,[6279],[11000],[0]
6014,[2041],266,0,500.00,[6279],[11000],[1000]
6015,[2042],266,0,500.00,[],[],[]
6016,[2043],266,0,500.00,[],[],[]
6017,[416],266,0,500.00,[],[],[]
6018,[417],266,0,500.00,[],[],[]
6019,[418],266,0,500.00,[],[],[]
6020,[419],266,0,500.00,[],[],[]
6021,[420],266,0,500.00,[],[],[]
6022,[421],266,0,500.00,[],[],[]
6023,[422],266,0,500.00,[],[],[]
6024,[423],266,0,500.00,[],[],[]
6025,[424],266,0,500.00,[],[],[]
6026,[425],266,0,500.00,[],[],[]
6027,[426],266,0,500.00,[],[],[]
6028,[427],266,0,500.00,[],[],[]
6029,[428],266,0,500.00,[],[],[]
6030,[429],266,0,500.00,[],[],[]
6031,[430],266,0,500.00,[],[],[]
6032,[431],266,0,500.00,"[1996, 2606]","[500, 500]","[0, 0]"
6033,[432],266,0,500.00,"[1996, 2606]","[500, 500]","[0, 0]"
6034,[433],266,0,500.00,"[1996, 2606]","[500, 500]","[0, 0]"
6035,[434],266,0,500.00,[],[],[]
6036,"[1114, 243, 2966, 2095]",267,1,0.00,[6303],[7000],[0]
6037,[244],267,0,500.00,[6303],[7000],[1000]
6038,[245],267,0,500.00,[],[],[]
6039,[246],267,0,500.00,[],[],[]
6040,[247],267,0,500.00,[],[],[]
6041,[248],267,0,500.00,[],[],[]
6042,[249],267,0,500.00,[],[],[]
6043,[250],267,0,500.00,[],[],[]
6044,[251],267,0,500.00,[],[],[]
6045,[252],267,0,500.00,[],[],[]
6046,[253],267,0,500.00,[],[],[]
6047,[254],267,0,500.00,[],[],[]
6048,[3284],267,0,500.00,"[4442, 3652, 3349]","[1000, 1000, 1000]","[1000, 1000, 1000]"
6049,[3283],267,0,500.00,"[3537, 4442, 3652, 3349]","[500, 1000, 1000, 1000]","[1000, 1000, 1000, 1000]"
6050,[3282],267,0,500.00,[],[],[]
6051,"[1162, 291, 2678, 1807]",268,1,0.00,"[4811, 6319]","[14000, 17500]","[0, 0]"
6052,[1808],268,0,500.00,"[6692, 6319]","[17000, 17500]","[1000, 1000]"
6053,[1809],268,0,500.00,"[5827, 6692, 2367]","[3500, 17000, 10000]","[1000, 1000, 0]"
6054,[1810],268,0,500.00,"[5827, 2894]","[3500, 8500]","[1000, 0]"
6055,[1811],268,0,500.00,[],[],[]
6056,[1812],268,0,500.00,[],[],[]
6057,[1813],268,0,500.00,[],[],[]
6058,[1814],268,0,500.00,[],[],[]
6059,[1815],268,0,500.00,[2842],[10500],[1000]
6060,[1816],268,0,500.00,[2842],[10500],[1000]
6061,[1817],268,0,500.00,[],[],[]
6062,[1818],268,0,500.00,[],[],[]
6063,[611],268,0,500.00,[],[],[]
6064,[612],268,0,500.00,[3117],[11000],[1000]
6065,[613],268,0,500.00,[3117],[11000],[1000]
6066,[614],268,0,500.00,[],[],[]
6067,[615],268,0,500.00,[],[],[]
6068,[616],268,0,500.00,[],[],[]
6069,[617],268,0,500.00,[],[],[]
6070,[618],268,0,500.00,[],[],[]
6071,[619],268,0,500.00,[],[],[]
6072,[620],268,0,500.00,[],[],[]
6073,[621],268,0,500.00,[],[],[]
6074,[622],268,0,500.00,[],[],[]
6075,[623],268,0,500.00,[2103],[5500],[1000]
6076,[624],268,0,500.00,[2103],[5500],[1000]
6077,[625],268,0,500.00,[],[],[]
6078,[626],268,0,500.00,[],[],[]
6079,[627],268,0,500.00,[],[],[]
6080,[628],268,0,500.00,[],[],[]
6081,[629],268,0,500.00,[],[],[]
6082,[630],268,0,500.00,[],[],[]
6083,[631],268,0,500.00,[1362],[1500],[1000]
6084,[632],268,0,500.00,[1362],[1500],[1000]
6085,[633],268,0,500.00,[],[],[]
6086,[634],268,0,500.00,[],[],[]
6087,"[1040, 169, 3340, 2469]",269,1,0.00,"[5286, 6356, 4278]","[4500, 4000, 4500]","[1000, 0, 1000]"
6088,[2470],269,0,500.00,"[6356, 5703]","[4000, 2500]","[1000, 0]"
6089,[2471],269,0,500.00,"[2193, 4881, 5703]","[3000, 3000, 2500]","[1000, 1000, 0]"
6090,[2472],269,0,500.00,"[2193, 1917, 4881, 5703]","[3000, 2500, 3000, 2500]","[1000, 1000, 1000, 0]"
6091,[2473],269,0,500.00,"[1917, 5703]","[2500, 2500]","[1000, 1000]"
6092,[2474],269,0,500.00,[],[],[]
6093,[2475],269,0,500.00,"[1234, 2446]","[1000, 1000]","[1000, 1000]"
6094,[2476],269,0,500.00,"[1234, 6226, 2446, 7023]","[1000, 500, 1000, 500]","[1000, 1000, 1000, 1000]"
6095,[2477],269,0,500.00,[],[],[]
6096,"[3397, 2526, 1013, 142]",270,1,0.00,"[4611, 5286, 6366, 2463]","[7000, 7000, 8000, 8000]","[0, 0, 0, 0]"
6097,[1012],270,0,500.00,"[5286, 6356, 6366, 2463]","[7000, 4000, 8000, 8000]","[0, 0, 1000, 1000]"
6098,[1011],270,0,500.00,"[6356, 5286]","[4000, 7000]","[0, 0]"
6099,[1010],270,0,500.00,"[6356, 5286]","[4000, 7000]","[1000, 1000]"
6100,[1009],270,0,500.00,[3205],[6000],[1000]
6101,[1008],270,0,500.00,[3205],[6000],[1000]
6102,[2382],270,0,500.00,[],[],[]
6103,[2383],270,0,500.00,[],[],[]
6104,[2384],270,0,500.00,[],[],[]
6105,[2385],270,0,500.00,[1378],[2500],[0]
6106,[2386],270,0,500.00,[1378],[2500],[0]
6107,[2387],270,0,500.00,[1378],[2500],[0]
6108,[2388],270,0,500.00,[1378],[2500],[1000]
6109,[2389],270,0,500.00,[],[],[]
6110,[2390],270,0,500.00,[5528],[1000],[1000]
6111,[2391],270,0,500.00,"[5528, 4055]","[1000, 500]","[1000, 1000]"
6112,[2392],270,0,500.00,[],[],[]
6113,"[64, 2815, 1944, 935]",271,1,0.00,"[6384, 3745, 1622]","[6000, 5500, 5500]","[0, 0, 0]"
6114,[1945],271,0,500.00,"[6384, 3745, 1622]","[6000, 5500, 5500]","[1000, 0, 1000]"
6115,[1946],271,0,500.00,"[3745, 743]","[5500, 5000]","[1000, 1000]"
6116,[1947],271,0,500.00,[743],[5000],[1000]
6117,[152],271,0,500.00,[],[],[]
6118,[153],271,0,500.00,[],[],[]
6119,[154],271,0,500.00,[2068],[3000],[1000]
6120,[155],271,0,500.00,[2068],[3000],[1000]
6121,[156],271,0,500.00,"[6748, 5070]","[1000, 2000]","[0, 1000]"
6122,[157],271,0,500.00,"[6748, 4733, 5774, 5070]","[1000, 500, 500, 2000]","[0, 0, 0, 1000]"
6123,[158],271,0,500.00,"[6748, 4733, 5774]","[1000, 500, 500]","[0, 0, 0]"
6124,[159],271,0,500.00,"[5254, 5774, 1460, 6748, 4733]","[500, 500, 500, 1000, 500]","[1000, 0, 1000, 1000, 0]"
6125,[160],271,0,500.00,[],[],[]
6126,"[3293, 2422, 1357, 486]",272,1,0.00,[6398],[14000],[0]
6127,[1356],272,0,500.00,[6398],[14000],[1000]
6128,[1355],272,0,500.00,[],[],[]
6129,[1354],272,0,500.00,[],[],[]
6130,[1353],272,0,500.00,[],[],[]
6131,[1352],272,0,500.00,[],[],[]
6132,[1351],272,0,500.00,[],[],[]
6133,[1350],272,0,500.00,[6971],[9500],[0]
6134,[1349],272,0,500.00,"[6971, 974]","[9500, 6000]","[0, 0]"
6135,[1348],272,0,500.00,"[6971, 974]","[9500, 6000]","[0, 0]"
6136,[1347],272,0,500.00,"[6971, 974]","[9500, 6000]","[1000, 1000]"
6137,[1346],272,0,500.00,[3294],[4500],[0]
6138,[1345],272,0,500.00,[3294],[4500],[0]
6139,[1344],272,0,500.00,[3294],[4500],[1000]
6140,[1343],272,0,500.00,[],[],[]
6141,[1342],272,0,500.00,[],[],[]
6142,[1341],272,0,500.00,[],[],[]
6143,[1340],272,0,500.00,[],[],[]
6144,[1339],272,0,500.00,[2802],[5000],[1000]
6145,[1338],272,0,500.00,[2802],[5000],[1000]
6146,[1337],272,0,500.00,[],[],[]
6147,[1843],272,0,500.00,[],[],[]
6148,[1844],272,0,500.00,"[3528, 302]","[3000, 3000]","[1000, 1000]"
6149,[1845],272,0,500.00,"[3528, 302, 1798]","[3000, 3000, 2500]","[1000, 1000, 1000]"
6150,[1846],272,0,500.00,[1798],[2500],[1000]
6151,[1847],272,0,500.00,[],[],[]
6152,[1848],272,0,500.00,[],[],[]
6153,[1849],272,0,500.00,"[4570, 6182]","[500, 500]","[1000, 1000]"
6154,[1850],272,0,500.00,[],[],[]
6155,"[2436, 923, 52, 3307]",273,1,0.00,"[6428, 5221, 5894]","[10000, 9000, 10000]","[0, 0, 1000]"
6156,[922],273,0,500.00,"[6428, 5221, 5894]","[10000, 9000, 10000]","[1000, 0, 1000]"
6157,[921],273,0,500.00,"[3205, 5221]","[8000, 9000]","[0, 1000]"
6158,[920],273,0,500.00,[],[],[]
6159,[2350],273,0,500.00,[3205],[8000],[1000]
6160,[2351],273,0,500.00,[3205],[8000],[1000]
6161,[2352],273,0,500.00,[],[],[]
6162,[2353],273,0,500.00,[],[],[]
6163,[2354],273,0,500.00,[5488],[6000],[1000]
6164,[2355],273,0,500.00,[5488],[6000],[1000]
6165,[2356],273,0,500.00,[],[],[]
6166,[2357],273,0,500.00,[1378],[4500],[1000]
6167,[2358],273,0,500.00,"[1378, 535]","[4500, 4000]","[1000, 1000]"
6168,[2359],273,0,500.00,"[6206, 535]","[3500, 4000]","[1000, 1000]"
6169,[2360],273,0,500.00,[6206],[3500],[1000]
6170,[2361],273,0,500.00,[],[],[]
6171,[2362],273,0,500.00,[],[],[]
6172,[2363],273,0,500.00,[6999],[1500],[1000]
6173,[2364],273,0,500.00,[6999],[1500],[1000]
6174,[2365],273,0,500.00,[],[],[]
6175,[2366],273,0,500.00,[],[],[]
6176,"[1954, 1225, 354, 2825]",274,1,0.00,"[6450, 1659, 6957]","[16000, 12500, 6000]","[0, 0, 1000]"
6177,[1955],274,0,500.00,"[6450, 398]","[16000, 10500]","[1000, 1000]"
6178,[1956],274,0,500.00,"[6835, 398]","[14000, 10500]","[0, 1000]"
6179,[1957],274,0,500.00,[6835],[14000],[0]
6180,[1958],274,0,500.00,[6835],[14000],[1000]
6181,[1959],274,0,500.00,[],[],[]
6182,[1960],274,0,500.00,[6925],[9500],[0]
6183,[1961],274,0,500.00,[6925],[9500],[0]
6184,[1962],274,0,500.00,[6925],[9500],[1000]
6185,[1963],274,0,500.00,[],[],[]
6186,[1964],274,0,500.00,[],[],[]
6187,[1965],274,0,500.00,[],[],[]
6188,[1966],274,0,500.00,[4970],[9000],[0]
6189,[1967],274,0,500.00,[4970],[9000],[0]
6190,[1968],274,0,500.00,"[4970, 5413, 2134]","[9000, 9000, 9000]","[1000, 1000, 1000]"
6191,[761],274,0,500.00,"[4970, 5413, 2134]","[9000, 9000, 9000]","[1000, 1000, 1000]"
6192,[762],274,0,500.00,[],[],[]
6193,[763],274,0,500.00,[3958],[6500],[0]
6194,[764],274,0,500.00,[3958],[6500],[0]
6195,[765],274,0,500.00,[3958],[6500],[0]
6196,[766],274,0,500.00,[3958],[6500],[1000]
6197,[767],274,0,500.00,[],[],[]
6198,[768],274,0,500.00,[],[],[]
6199,[769],274,0,500.00,[],[],[]
6200,[770],274,0,500.00,[],[],[]
6201,[771],274,0,500.00,[],[],[]
6202,[772],274,0,500.00,[],[],[]
6203,[773],274,0,500.00,"[2301, 5350]","[2500, 1500]","[1000, 0]"
6204,[774],274,0,500.00,"[2301, 5350]","[2500, 1500]","[1000, 0]"
6205,[775],274,0,500.00,[5350],[1500],[0]
6206,[776],274,0,500.00,[5350],[1500],[1000]
6207,[777],274,0,500.00,[5606],[500],[1000]
6208,[778],274,0,500.00,[],[],[]
6209,"[936, 65, 2844, 1973]",275,1,0.00,[6484],[10000],[0]
6210,[1974],275,0,500.00,[6484],[10000],[1000]
6211,[1975],275,0,500.00,[],[],[]
6212,[1976],275,0,500.00,[743],[8500],[1000]
6213,[1977],275,0,500.00,[743],[8500],[1000]
6214,[1978],275,0,500.00,"[4209, 2963, 94]","[6500, 6000, 6500]","[0, 0, 0]"
6215,[1979],275,0,500.00,"[4209, 2963, 6153]","[6500, 6000, 3500]","[0, 0, 1000]"
6216,[1980],275,0,500.00,"[4209, 2963, 6957, 6153]","[6500, 6000, 5500, 3500]","[0, 1000, 0, 1000]"
6217,[1981],275,0,500.00,"[4209, 6957]","[6500, 5500]","[1000, 0]"
6218,[1982],275,0,500.00,"[6450, 1659, 5013, 6957]","[5500, 4500, 5500, 5500]","[1000, 0, 1000, 0]"
6219,[1983],275,0,500.00,"[6450, 1659, 5013, 6957]","[5500, 4500, 5500, 5500]","[1000, 0, 1000, 1000]"
6220,[1984],275,0,500.00,"[1659, 6835]","[4500, 3500]","[1000, 0]"
6221,[1985],275,0,500.00,[6835],[3500],[0]
6222,[1986],275,0,500.00,"[4551, 6835, 2079]","[3500, 3500, 2500]","[1000, 0, 0]"
6223,[1987],275,0,500.00,"[6835, 4551]","[3500, 3500]","[1000, 1000]"
6224,[472],275,0,500.00,[2079],[2500],[1000]
6225,[473],275,0,500.00,[2079],[2500],[1000]
6226,[474],275,0,500.00,[],[],[]
6227,[475],275,0,500.00,[],[],[]
6228,[476],275,0,500.00,[974],[500],[1000]
6229,[477],275,0,500.00,[],[],[]
6230,"[2778, 1907, 1542, 671]",276,1,0.00,[6506],[10500],[0]
6231,[1908],276,0,500.00,[6506],[10500],[1000]
6232,[1909],276,0,500.00,[],[],[]
6233,[730],276,0,500.00,[4970],[8000],[0]
6234,[731],276,0,500.00,"[4970, 3067]","[8000, 8500]","[0, 1000]"
6235,[732],276,0,500.00,"[4970, 3067]","[8000, 8500]","[0, 1000]"
