OD_id,origin_id,destination_id,order_number,lambda
3636,313,529,189,0.003088235
3637,230,674,189,0.003088235
3638,5,6,189,0.003088235
3639,609,394,189,0.003088235
3640,224,640,188,0.003071895
3641,335,265,188,0.003071895
3642,80,130,188,0.003071895
3643,314,207,188,0.003071895
3644,588,114,188,0.003071895
3645,243,314,188,0.003071895
3646,3,77,188,0.003071895
3647,105,683,188,0.003071895
3648,6,638,188,0.003071895
3649,77,204,188,0.003071895
3650,295,313,188,0.003071895
3651,302,394,188,0.003071895
3652,311,311,188,0.003071895
3653,77,364,188,0.003071895
3654,14,20,188,0.003071895
3655,367,32,188,0.003071895
3656,614,68,188,0.003071895
3657,347,313,188,0.003071895
3658,80,97,188,0.003071895
3659,171,32,188,0.003071895
3660,632,582,188,0.003071895
3661,80,497,188,0.003071895
3662,331,479,188,0.003071895
3663,230,280,187,0.003055556
3664,68,508,187,0.003055556
3665,380,158,187,0.003055556
3666,302,95,187,0.003055556
3667,397,302,187,0.003055556
3668,107,313,187,0.003055556
3669,27,661,187,0.003055556
3670,380,674,186,0.003039216
3671,32,30,186,0.003039216
3672,397,586,186,0.003039216
3673,535,219,186,0.003039216
3674,379,48,186,0.003039216
3675,56,123,186,0.003039216
3676,582,54,186,0.003039216
3677,107,532,186,0.003039216
3678,385,380,186,0.003039216
3679,219,331,186,0.003039216
3680,307,32,186,0.003039216
3681,15,105,186,0.003039216
3682,498,311,186,0.003039216
3683,2,479,186,0.003039216
3684,463,310,186,0.003039216
3685,348,532,186,0.003039216
3686,236,3,186,0.003039216
3687,543,473,186,0.003039216
3688,313,158,186,0.003039216
3689,34,131,186,0.003039216
3690,26,141,186,0.003039216
3691,562,314,186,0.003039216
3692,640,9,186,0.003039216
3693,3,50,186,0.003039216
3694,529,596,186,0.003039216
3695,532,311,185,0.003022876
3696,204,295,185,0.003022876
3697,243,310,185,0.003022876
3698,311,130,185,0.003022876
3699,145,219,185,0.003022876
3700,130,6,185,0.003022876
3701,313,640,185,0.003022876
3702,471,230,185,0.003022876
3703,379,95,185,0.003022876
3704,230,145,185,0.003022876
3705,473,535,185,0.003022876
3706,674,331,185,0.003022876
3707,219,311,185,0.003022876
3708,313,141,185,0.003022876
3709,310,31,185,0.003022876
3710,310,26,185,0.003022876
3711,9,708,185,0.003022876
3712,30,80,185,0.003022876
3713,310,158,185,0.003022876
3714,80,514,185,0.003022876
3715,295,588,185,0.003022876
3716,10,295,184,0.003006536
3717,11,367,184,0.003006536
3718,463,95,184,0.003006536
3719,379,609,184,0.003006536
3720,25,243,184,0.003006536
3721,335,64,184,0.003006536
3722,16,16,184,0.003006536
3723,2,105,184,0.003006536
3724,663,295,184,0.003006536
3725,558,347,184,0.003006536
3726,30,588,184,0.003006536
3727,655,314,184,0.003006536
3728,123,307,184,0.003006536
3729,394,397,184,0.003006536
3730,528,27,184,0.003006536
3731,663,48,184,0.003006536
3732,22,27,184,0.003006536
3733,15,32,184,0.003006536
3734,394,310,184,0.003006536
3735,80,121,184,0.003006536
3736,522,15,184,0.003006536
3737,552,16,183,0.002990196
3738,529,25,183,0.002990196
3739,224,427,183,0.002990196
3740,588,596,183,0.002990196
3741,33,353,183,0.002990196
3742,48,31,183,0.002990196
3743,130,280,183,0.002990196
3744,674,498,183,0.002990196
3745,311,385,183,0.002990196
3746,614,353,183,0.002990196
3747,32,236,183,0.002990196
3748,68,586,183,0.002990196
3749,314,552,183,0.002990196
3750,16,250,183,0.002990196
3751,33,307,183,0.002990196
3752,34,302,183,0.002990196
3753,655,380,183,0.002990196
3754,498,10,183,0.002990196
3755,13,27,183,0.002990196
3756,367,3,183,0.002990196
3757,663,95,183,0.002990196
3758,130,84,183,0.002990196
3759,236,663,183,0.002990196
3760,32,121,183,0.002990196
3761,30,68,183,0.002990196
3762,243,16,182,0.002973856
3763,27,12,182,0.002973856
3764,532,68,182,0.002973856
3765,32,295,182,0.002973856
3766,354,498,182,0.002973856
3767,219,335,182,0.002973856
3768,354,471,182,0.002973856
3769,280,497,182,0.002973856
3770,708,196,182,0.002973856
3771,404,331,182,0.002973856
3772,265,84,182,0.002973856
3773,302,353,182,0.002973856
3774,310,50,182,0.002973856
3775,295,10,182,0.002973856
3776,131,123,182,0.002973856
3777,4,230,182,0.002973856
3778,295,331,182,0.002973856
3779,33,463,182,0.002973856
3780,302,68,182,0.002973856
3781,32,393,182,0.002973856
3782,131,379,181,0.002957516
3783,558,14,181,0.002957516
3784,123,348,181,0.002957516
3785,535,393,181,0.002957516
3786,501,394,181,0.002957516
3787,383,80,181,0.002957516
3788,501,310,181,0.002957516
3789,196,123,181,0.002957516
3790,32,674,181,0.002957516
3791,3,348,181,0.002957516
3792,130,347,181,0.002957516
3793,638,522,181,0.002957516
3794,398,16,181,0.002957516
3795,230,535,181,0.002957516
3796,34,16,181,0.002957516
3797,224,164,181,0.002957516
3798,114,80,181,0.002957516
3799,95,32,181,0.002957516
3800,335,632,181,0.002957516
3801,689,313,181,0.002957516
3802,32,280,181,0.002957516
3803,9,34,181,0.002957516
3804,502,80,181,0.002957516
3805,354,219,181,0.002957516
3806,12,609,181,0.002957516
3807,26,609,181,0.002957516
3808,224,475,181,0.002957516
3809,236,348,181,0.002957516
3810,514,380,180,0.002941176
3811,609,596,180,0.002941176
3812,473,609,180,0.002941176
3813,77,14,180,0.002941176
3814,311,414,180,0.002941176
3815,586,219,180,0.002941176
3816,673,9,180,0.002941176
3817,347,582,180,0.002941176
3818,280,280,180,0.002941176
3819,535,311,180,0.002941176
3820,16,15,180,0.002941176
3821,331,114,180,0.002941176
3822,673,331,180,0.002941176
3823,31,335,180,0.002941176
3824,107,328,180,0.002941176
3825,243,397,180,0.002941176
3826,80,31,180,0.002941176
3827,123,158,180,0.002941176
3828,6,663,180,0.002941176
3829,230,50,180,0.002941176
3830,471,105,180,0.002941176
3831,638,310,180,0.002941176
3832,529,236,180,0.002941176
3833,586,9,180,0.002941176
3834,10,114,180,0.002941176
3835,48,311,180,0.002941176
3836,380,242,180,0.002941176
3837,224,97,179,0.002924837
3838,158,314,179,0.002924837
3839,48,68,179,0.002924837
3840,380,328,179,0.002924837
3841,310,479,179,0.002924837
3842,311,97,179,0.002924837
3843,84,302,179,0.002924837
3844,16,265,179,0.002924837
3845,107,535,179,0.002924837
3846,393,334,179,0.002924837
3847,609,16,179,0.002924837
3848,313,54,179,0.002924837
3849,4,311,179,0.002924837
3850,535,84,179,0.002924837
3851,32,64,179,0.002924837
3852,397,655,179,0.002924837
3853,158,105,179,0.002924837
3854,2,347,179,0.002924837
3855,3,558,179,0.002924837
3856,673,123,179,0.002924837
3857,130,497,179,0.002924837
3858,663,77,179,0.002924837
3859,31,479,179,0.002924837
3860,280,32,179,0.002924837
3861,6,689,179,0.002924837
3862,367,219,179,0.002924837
3863,68,393,179,0.002924837
3864,558,295,179,0.002924837
3865,609,582,179,0.002924837
3866,479,427,179,0.002924837
3867,80,265,179,0.002924837
3868,56,48,178,0.002908497
3869,689,230,178,0.002908497
3870,394,250,178,0.002908497
3871,302,498,178,0.002908497
3872,224,609,178,0.002908497
3873,535,354,178,0.002908497
3874,280,596,178,0.002908497
3875,107,558,178,0.002908497
3876,224,130,178,0.002908497
3877,475,335,178,0.002908497
3878,313,64,178,0.002908497
3879,721,353,178,0.002908497
3880,414,582,178,0.002908497
3881,582,439,178,0.002908497
3882,393,84,178,0.002908497
3883,84,471,178,0.002908497
3884,367,609,178,0.002908497
3885,84,522,178,0.002908497
3886,348,367,178,0.002908497
3887,224,22,178,0.002908497
3888,335,543,178,0.002908497
3889,145,80,178,0.002908497
3890,674,77,178,0.002908497
3891,605,380,178,0.002908497
3892,471,347,178,0.002908497
3893,514,105,178,0.002908497
3894,354,131,178,0.002908497
3895,522,586,178,0.002908497
3896,663,348,178,0.002908497
3897,265,243,177,0.002892157
3898,614,498,177,0.002892157
3899,353,23,177,0.002892157
3900,224,544,177,0.002892157
3901,274,529,177,0.002892157
3902,331,475,177,0.002892157
3903,313,398,177,0.002892157
3904,6,219,177,0.002892157
3905,582,117,177,0.002892157
3906,588,674,177,0.002892157
3907,674,334,177,0.002892157
3908,33,11,177,0.002892157
3909,558,655,177,0.002892157
3910,4,310,177,0.002892157
3911,95,48,177,0.002892157
3912,33,640,177,0.002892157
3913,473,11,177,0.002892157
3914,397,219,177,0.002892157
3915,80,614,177,0.002892157
3916,632,32,177,0.002892157
3917,348,397,176,0.002875817
3918,224,674,176,0.002875817
3919,582,265,176,0.002875817
3920,9,414,176,0.002875817
3921,522,295,176,0.002875817
3922,310,107,176,0.002875817
3923,313,328,176,0.002875817
3924,471,80,176,0.002875817
3925,280,107,176,0.002875817
3926,310,6,176,0.002875817
3927,588,14,176,0.002875817
3928,15,558,176,0.002875817
3929,16,638,176,0.002875817
3930,582,64,176,0.002875817
3931,638,558,176,0.002875817
3932,475,310,176,0.002875817
3933,498,335,175,0.002859477
3934,331,328,175,0.002859477
3935,588,204,175,0.002859477
3936,535,334,175,0.002859477
3937,105,511,175,0.002859477
3938,295,379,175,0.002859477
3939,552,224,175,0.002859477
3940,497,314,175,0.002859477
3941,265,394,175,0.002859477
3942,107,107,175,0.002859477
3943,475,471,175,0.002859477
3944,663,243,175,0.002859477
3945,353,347,175,0.002859477
3946,302,723,175,0.002859477
3947,394,230,175,0.002859477
3948,379,77,175,0.002859477
3949,236,497,175,0.002859477
3950,353,609,175,0.002859477
3951,9,30,175,0.002859477
3952,33,95,175,0.002859477
3953,353,302,175,0.002859477
3954,348,2,175,0.002859477
3955,379,588,175,0.002859477
3956,562,582,175,0.002859477
3957,1,6,175,0.002859477
3958,640,230,174,0.002843137
3959,522,529,174,0.002843137
3960,68,614,174,0.002843137
3961,640,6,174,0.002843137
3962,204,196,174,0.002843137
3963,721,26,174,0.002843137
3964,302,463,174,0.002843137
3965,123,243,174,0.002843137
3966,280,354,174,0.002843137
3967,280,164,174,0.002843137
3968,335,364,174,0.002843137
3969,532,334,174,0.002843137
3970,10,204,174,0.002843137
3971,1,105,174,0.002843137
3972,95,479,173,0.002826797
3973,310,596,173,0.002826797
3974,708,32,173,0.002826797
3975,6,558,173,0.002826797
3976,11,84,173,0.002826797
3977,107,347,173,0.002826797
3978,471,10,173,0.002826797
3979,313,30,173,0.002826797
3980,348,145,173,0.002826797
3981,307,380,173,0.002826797
3982,3,394,173,0.002826797
3983,77,632,173,0.002826797
3984,588,141,173,0.002826797
3985,48,3,173,0.002826797
3986,640,14,173,0.002826797
3987,475,302,173,0.002826797
3988,311,640,173,0.002826797
3989,588,236,173,0.002826797
3990,204,708,173,0.002826797
3991,427,105,173,0.002826797
3992,265,16,173,0.002826797
3993,9,385,173,0.002826797
3994,16,347,173,0.002826797
3995,68,167,173,0.002826797
3996,295,219,173,0.002826797
3997,265,380,173,0.002826797
3998,558,145,173,0.002826797
3999,582,517,173,0.002826797
4000,224,614,173,0.002826797
4001,313,34,172,0.002810458
4002,10,609,172,0.002810458
4003,16,50,172,0.002810458
4004,236,313,172,0.002810458
4005,380,497,172,0.002810458
4006,20,126,172,0.002810458
4007,632,471,172,0.002810458
4008,663,34,172,0.002810458
4009,123,638,172,0.002810458
4010,380,514,172,0.002810458
4011,10,50,172,0.002810458
4012,302,77,172,0.002810458
4013,295,6,172,0.002810458
4014,230,529,172,0.002810458
4015,164,27,172,0.002810458
4016,331,674,172,0.002810458
4017,4,48,172,0.002810458
4018,274,380,172,0.002810458
4019,310,250,172,0.002810458
4020,498,394,172,0.002810458
4021,331,141,172,0.002810458
4022,596,385,172,0.002810458
4023,328,311,172,0.002810458
4024,614,335,172,0.002810458
4025,479,50,171,0.002794118
4026,348,588,171,0.002794118
4027,107,514,171,0.002794118
4028,674,463,171,0.002794118
4029,224,528,171,0.002794118
4030,586,397,171,0.002794118
4031,130,14,171,0.002794118
4032,48,77,171,0.002794118
4033,593,380,171,0.002794118
4034,131,95,171,0.002794118
4035,48,353,171,0.002794118
4036,34,20,171,0.002794118
4037,473,544,171,0.002794118
4038,393,16,171,0.002794118
4039,514,655,171,0.002794118
4040,328,473,171,0.002794118
4041,131,498,171,0.002794118
4042,348,334,171,0.002794118
4043,310,655,171,0.002794118
4044,638,32,170,0.002777778
4045,498,123,170,0.002777778
4046,32,77,170,0.002777778
4047,367,655,170,0.002777778
4048,130,663,170,0.002777778
4049,638,331,170,0.002777778
4050,5,473,170,0.002777778
4051,11,219,170,0.002777778
4052,331,121,170,0.002777778
4053,130,689,170,0.002777778
4054,243,219,170,0.002777778
4055,397,107,170,0.002777778
4056,131,640,170,0.002777778
4057,475,224,170,0.002777778
4058,443,302,170,0.002777778
4059,367,398,170,0.002777778
4060,354,84,170,0.002777778
4061,398,397,170,0.002777778
4062,11,596,169,0.002761438
4063,250,379,169,0.002761438
4064,32,535,169,0.002761438
4065,414,379,169,0.002761438
4066,558,204,169,0.002761438
4067,15,16,169,0.002761438
4068,596,514,169,0.002761438
4069,130,638,169,0.002761438
4070,68,107,169,0.002761438
4071,640,302,169,0.002761438
4072,353,250,169,0.002761438
4073,310,723,169,0.002761438
4074,80,463,169,0.002761438
4075,535,48,169,0.002761438
4076,123,497,169,0.002761438
4077,26,354,169,0.002761438
4078,307,9,169,0.002761438
4079,498,84,169,0.002761438
4080,9,364,169,0.002761438
4081,224,14,169,0.002761438
4082,689,348,169,0.002761438
4083,348,196,169,0.002761438
4084,353,398,169,0.002761438
4085,354,596,169,0.002761438
4086,663,471,169,0.002761438
4087,640,354,169,0.002761438
4088,9,170,168,0.002745098
4089,4,9,168,0.002745098
4090,640,95,168,0.002745098
4091,663,15,168,0.002745098
4092,397,532,168,0.002745098
4093,77,2,168,0.002745098
4094,443,243,168,0.002745098
4095,131,443,168,0.002745098
4096,117,27,168,0.002745098
4097,614,77,168,0.002745098
4098,586,107,168,0.002745098
4099,385,105,168,0.002745098
4100,280,311,168,0.002745098
4101,638,311,168,0.002745098
4102,311,723,168,0.002745098
4103,68,655,168,0.002745098
4104,196,204,168,0.002745098
4105,586,280,168,0.002745098
4106,80,50,168,0.002745098
4107,354,3,168,0.002745098
4108,640,123,168,0.002745098
4109,588,655,168,0.002745098
4110,663,145,168,0.002745098
4111,443,32,168,0.002745098
4112,394,443,168,0.002745098
4113,535,32,168,0.002745098
4114,265,655,168,0.002745098
4115,84,68,168,0.002745098
4116,280,141,168,0.002745098
4117,502,380,168,0.002745098
4118,543,219,168,0.002745098
4119,404,394,167,0.002728758
4120,68,439,167,0.002728758
4121,12,77,167,0.002728758
4122,331,614,167,0.002728758
4123,673,471,167,0.002728758
4124,501,353,167,0.002728758
4125,348,5,167,0.002728758
4126,34,33,167,0.002728758
4127,605,80,167,0.002728758
4128,156,219,167,0.002728758
4129,383,105,167,0.002728758
4130,463,9,167,0.002728758
4131,397,473,167,0.002728758
4132,588,11,167,0.002728758
4133,80,638,167,0.002728758
4134,393,404,167,0.002728758
4135,689,310,167,0.002728758
4136,558,313,167,0.002728758
4137,295,311,167,0.002728758
4138,314,294,167,0.002728758
4139,11,335,167,0.002728758
4140,68,562,167,0.002728758
4141,663,3,167,0.002728758
4142,443,265,167,0.002728758
4143,529,331,167,0.002728758
4144,295,95,166,0.002712418
4145,68,26,166,0.002712418
4146,15,582,166,0.002712418
4147,15,14,166,0.002712418
4148,302,15,166,0.002712418
4149,310,475,166,0.002712418
4150,224,274,166,0.002712418
4151,311,501,166,0.002712418
4152,158,26,166,0.002712418
4153,97,105,166,0.002712418
4154,224,562,166,0.002712418
4155,30,302,166,0.002712418
4156,394,596,166,0.002712418
4157,34,310,166,0.002712418
4158,609,335,166,0.002712418
4159,31,123,166,0.002712418
4160,3,663,166,0.002712418
4161,50,334,166,0.002712418
4162,528,80,166,0.002712418
4163,11,473,166,0.002712418
4164,558,95,166,0.002712418
4165,33,84,166,0.002712418
4166,31,68,166,0.002712418
4167,3,11,166,0.002712418
4168,230,614,166,0.002712418
4169,638,313,165,0.002696078
4170,14,32,165,0.002696078
4171,397,68,165,0.002696078
4172,632,68,165,0.002696078
4173,398,77,165,0.002696078
4174,10,242,165,0.002696078
4175,348,11,165,0.002696078
4176,10,141,165,0.002696078
4177,498,77,165,0.002696078
4178,380,501,165,0.002696078
4179,307,335,165,0.002696078
4180,131,170,165,0.002696078
4181,193,30,165,0.002696078
4182,84,48,165,0.002696078
4183,107,95,165,0.002696078
4184,552,80,165,0.002696078
4185,443,501,165,0.002696078
4186,708,6,165,0.002696078
4187,56,473,165,0.002696078
4188,380,364,165,0.002696078
4189,588,443,165,0.002696078
4190,614,84,165,0.002696078
4191,535,394,165,0.002696078
4192,250,596,165,0.002696078
4193,26,32,165,0.002696078
4194,204,158,165,0.002696078
4195,347,380,165,0.002696078
4196,77,560,165,0.002696078
4197,443,141,165,0.002696078
4198,204,16,164,0.002679739
4199,307,473,164,0.002679739
4200,295,347,164,0.002679739
4201,230,114,164,0.002679739
4202,501,230,164,0.002679739
4203,313,614,164,0.002679739
4204,33,295,164,0.002679739
4205,105,22,164,0.002679739
4206,314,164,164,0.002679739
4207,26,311,164,0.002679739
4208,196,588,164,0.002679739
4209,107,50,164,0.002679739
4210,10,196,164,0.002679739
4211,609,353,164,0.002679739
4212,6,145,164,0.002679739
4213,3,97,164,0.002679739
4214,131,236,164,0.002679739
4215,30,310,164,0.002679739
4216,335,439,164,0.002679739
4217,105,1,164,0.002679739
4218,77,439,164,0.002679739
4219,80,674,164,0.002679739
4220,331,15,164,0.002679739
4221,414,84,164,0.002679739
4222,380,307,164,0.002679739
4223,171,68,164,0.002679739
4224,582,544,164,0.002679739
4225,130,511,164,0.002679739
4226,236,95,163,0.002663399
4227,379,655,163,0.002663399
4228,26,501,163,0.002663399
4229,393,609,163,0.002663399
4230,614,26,163,0.002663399
4231,56,588,163,0.002663399
4232,394,107,163,0.002663399
4233,95,6,163,0.002663399
4234,302,443,163,0.002663399
4235,522,6,163,0.002663399
4236,522,34,163,0.002663399
4237,313,528,163,0.002663399
4238,663,689,163,0.002663399
4239,673,663,163,0.002663399
4240,12,314,163,0.002663399
4241,310,532,163,0.002663399
4242,310,307,163,0.002663399
4243,427,27,163,0.002663399
4244,498,131,162,0.002647059
4245,80,3,162,0.002647059
4246,588,64,162,0.002647059
4247,14,348,162,0.002647059
4248,30,479,162,0.002647059
4249,1,347,162,0.002647059
4250,196,310,162,0.002647059
4251,582,274,162,0.002647059
4252,394,9,162,0.002647059
4253,84,131,162,0.002647059
4254,145,302,162,0.002647059
4255,68,463,162,0.002647059
4256,393,123,162,0.002647059
4257,11,443,162,0.002647059
4258,414,397,162,0.002647059
4259,15,347,162,0.002647059
4260,501,26,162,0.002647059
4261,34,9,162,0.002647059
4262,379,264,162,0.002647059
4263,6,174,162,0.002647059
4264,230,463,162,0.002647059
4265,32,497,162,0.002647059
4266,33,50,162,0.002647059
4267,640,558,162,0.002647059
4268,97,479,162,0.002647059
4269,473,443,162,0.002647059
4270,26,558,162,0.002647059
4271,380,682,162,0.002647059
4272,498,32,162,0.002647059
4273,311,114,162,0.002647059
4274,331,130,161,0.002630719
4275,522,443,161,0.002630719
4276,673,302,161,0.002630719
4277,522,475,161,0.002630719
4278,522,97,161,0.002630719
4279,32,34,161,0.002630719
4280,30,16,161,0.002630719
4281,32,114,161,0.002630719
4282,105,5,161,0.002630719
4283,295,33,161,0.002630719
4284,11,243,161,0.002630719
4285,354,334,161,0.002630719
4286,638,10,161,0.002630719
4287,31,80,161,0.002630719
4288,517,311,161,0.002630719
4289,393,243,161,0.002630719
4290,586,379,161,0.002630719
4291,31,6,161,0.002630719
4292,123,15,161,0.002630719
4293,638,131,161,0.002630719
4294,380,479,161,0.002630719
4295,501,335,161,0.002630719
